theta_deg,wavelength_nm,LCP_inc_T_total,RCP_inc_T_total,LCP_inc_R_total,RCP_inc_R_total
-90.0,722.0,0.0016541389292012922,0.0016541389292012922,0.9983458610707985,0.9983458610707985
-90.0,724.0,0.001654329414004989,0.001654329414004989,0.998345670585995,0.998345670585995
-90.0,726.0,0.0016556736027956375,0.0016556736027956373,0.9983443263972044,0.9983443263972044
-90.0,728.0,0.0016581566668603701,0.0016581566668603703,0.9983418433331398,0.9983418433331398
-90.0,730.0,0.0016617673535618514,0.0016617673535618519,0.9983382326464377,0.9983382326464377
-90.0,732.0,0.001666497914135313,0.0016664979141353135,0.9983335020858644,0.9983335020858644
-90.0,734.0,0.001672344062002752,0.0016723440620027522,0.9983276559379971,0.9983276559379971
-90.0,736.0,0.001679304961850501,0.0016793049618505013,0.9983206950381494,0.9983206950381494
-90.0,738.0,0.0016873832501426939,0.0016873832501426939,0.9983126167498572,0.9983126167498572
-90.0,740.0,0.0016965850881475592,0.0016965850881475592,0.9983034149118521,0.9983034149118521
-90.0,742.0,0.0017069202489153799,0.0017069202489153794,0.9982930797510845,0.9982930797510845
-90.0,744.0,0.0017184022399369498,0.0017184022399369502,0.9982815977600628,0.9982815977600628
-90.0,746.0,0.0017310484633733035,0.0017310484633733048,0.9982689515366261,0.9982689515366261
-90.0,748.0,0.001744880415694848,0.0017448804156948489,0.9982551195843052,0.9982551195843052
-90.0,750.0,0.0017599239281619614,0.0017599239281619623,0.998240076071838,0.998240076071838
-90.0,752.0,0.0017762094486052492,0.0017762094486052508,0.9982237905513942,0.9982237905513942
-90.0,754.0,0.001793772363091303,0.0017937723630913043,0.9982062276369085,0.9982062276369085
-90.0,756.0,0.0018126533527876227,0.0018126533527876242,0.9981873466472122,0.9981873466472122
-90.0,758.0,0.0018328987759108667,0.0018328987759108678,0.9981671012240891,0.9981671012240891
-90.0,760.0,0.0018545610559243249,0.0018545610559243262,0.9981454389440753,0.9981454389440753
-90.0,762.0,0.0018776990434707654,0.001877699043470767,0.9981223009565292,0.9981223009565292
-90.0,764.0,0.0019023782984461906,0.0019023782984461917,0.9980976217015536,0.9980976217015536
-90.0,766.0,0.0019286712066506264,0.0019286712066506277,0.9980713287933489,0.9980713287933489
-90.0,768.0,0.0019566567977428637,0.0019566567977428646,0.998043343202257,0.998043343202257
-90.0,770.0,0.001986420061321273,0.0019864200613212745,0.9980135799386787,0.9980135799386787
-90.0,772.0,0.0020180504578702382,0.0020180504578702395,0.9979819495421297,0.9979819495421297
-90.0,774.0,0.002051639182513581,0.002051639182513583,0.9979483608174868,0.9979483608174868
-90.0,776.0,0.002087274555919756,0.002087274555919758,0.9979127254440803,0.9979127254440803
-90.0,778.0,0.0021250346918732445,0.0021250346918732462,0.9978749653081267,0.9978749653081267
-90.0,780.0,0.0021649763530782852,0.0021649763530782883,0.9978350236469216,0.9978350236469216
-90.0,782.0,0.002207118735820483,0.0022071187358204854,0.9977928812641798,0.9977928812641796
-90.0,784.0,0.002251420996183407,0.0022514209961834097,0.9977485790038163,0.9977485790038163
-90.0,786.0,0.002297752972758809,0.0022977529727588124,0.9977022470272406,0.9977022470272406
-90.0,788.0,0.002345860284726843,0.0023458602847268467,0.9976541397152728,0.9976541397152728
-90.0,790.0,0.002395328401223567,0.00239532840122357,0.9976046715987761,0.9976046715987761
-90.0,792.0,0.0024455557121799754,0.00244555571217998,0.99755444428782,0.99755444428782
-90.0,794.0,0.0024957522250409984,0.002495752225041002,0.9975042477749592,0.997504247774959
